Mission ID,Mission Date,Country,Target Country,Target City,Target Latitude,Target Longitude
100811,8/24/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
100812,8/24/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
100813,8/24/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
100814,8/24/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
100815,8/24/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
100816,8/24/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
100817,8/24/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
100818,8/24/1941,GREAT BRITAIN,GERMANY,WESEL,51.65,6.62
100819,8/24/1941,GREAT BRITAIN,GERMANY,AACHEN,50.78,6.08
100820,8/24/1941,GREAT BRITAIN,GERMANY,AACHEN,50.78,6.08
100821,8/24/1941,GREAT BRITAIN,GERMANY,AACHEN,50.78,6.08
100822,8/24/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100823,8/24/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100824,8/24/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100825,8/24/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100826,8/24/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100827,8/24/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100828,8/24/1941,GREAT BRITAIN,HOLLAND OR NETHERLANDS,ENSCHEDE,52.3,6.88
100829,8/24/1941,GREAT BRITAIN,GERMANY,FREFELD,51.33,6.37
100830,8/24/1941,GREAT BRITAIN,GERMANY,FREFELD,51.33,6.37
100831,8/24/1941,GREAT BRITAIN,GERMANY,RHEYDT,51.17,6.43
100832,8/24/1941,GREAT BRITAIN,GERMANY,RHEYDT,51.17,6.43
100833,8/25/1941,GREAT BRITAIN,GERMANY,KARLSRUHE,49.02,8.38
100834,8/25/1941,GREAT BRITAIN,GERMANY,KARLSRUHE,49.02,8.38
100835,8/25/1941,GREAT BRITAIN,GERMANY,KARLSRUHE,49.02,8.38
100836,8/25/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
100837,8/25/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
100838,8/25/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
100839,8/25/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
100840,8/25/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
100841,8/25/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
100842,8/25/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
100843,8/25/1941,GREAT BRITAIN,BELGIUM,ANTWERP,51.22,4.42
100844,8/25/1941,GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37
100845,8/25/1941,GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37
100846,8/25/1941,GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37
100847,8/25/1941,GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37
100848,8/25/1941,GREAT BRITAIN,BELGIUM,GHELUWE,50.8,3.07
100849,8/25/1941,GREAT BRITAIN,GERMANY,HOPPSTADTEN,49.7,7.55
100850,8/25/1941,GREAT BRITAIN,GERMANY,HOPPSTADTEN,49.7,7.55
100851,8/25/1941,GREAT BRITAIN,GERMANY,KARLSRUHE,49.02,8.38
100852,8/25/1941,GREAT BRITAIN,GERMANY,KARLSRUHE,49.02,8.38
100853,8/25/1941,GREAT BRITAIN,GERMANY,KARLSRUHE,49.02,8.38
100854,8/25/1941,GREAT BRITAIN,GERMANY,KARLSRUHE,49.02,8.38
100855,8/25/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
100856,8/25/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
100857,8/25/1941,GREAT BRITAIN,BELGIUM,MIDDELKERKE,51.2,2.85
100858,8/25/1941,GREAT BRITAIN,BELGIUM,MIDDELKERKE,51.2,2.85
100859,8/25/1941,GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95
100860,8/25/1941,GREAT BRITAIN,HOLLAND OR NETHERLANDS,ROTTERDAM,51.92,4.47
100865,8/26/1941,GREAT BRITAIN,GERMANY,BONN,50.73,7.07
100866,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100867,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100868,8/26/1941,GREAT BRITAIN,FRANCE,BOULOGNE,46.79,-1.32
100869,8/26/1941,GREAT BRITAIN,FRANCE,BOULOGNE,46.79,-1.32
100870,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100871,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100872,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100873,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100874,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100875,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100876,8/26/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100877,8/26/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100878,8/26/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100879,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100880,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100881,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100882,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100883,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100884,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100885,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100886,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100887,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100888,8/26/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100889,8/26/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100890,8/26/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100891,8/26/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100892,8/26/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100893,8/26/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
100894,8/26/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
100895,8/26/1941,GREAT BRITAIN,GERMANY,AACHEN,50.78,6.08
100896,8/26/1941,GREAT BRITAIN,GERMANY,AACHEN,50.78,6.08
100897,8/26/1941,GREAT BRITAIN,GERMANY,AACHEN,50.78,6.08
100898,8/26/1941,GREAT BRITAIN,FRANCE,CALAIS,50.97,1.87
100899,8/26/1941,GREAT BRITAIN,FRANCE,CALAIS,50.97,1.87
100900,8/26/1941,GREAT BRITAIN,FRANCE,CALAIS,50.97,1.87
100901,11/17/1944,USA,ITALY,FAENZA,44.28,11.87
100902,11/17/1944,USA,ITALY,LAVIS,46.13,11.12
100903,11/17/1944,USA,ITALY,LAVIS,46.13,11.12
100904,11/17/1944,USA,YUGOSLAVIA,OBEDISCE,45.75,16.3
100905,11/17/1944,USA,YUGOSLAVIA,OBEDISCE,45.75,16.3
100906,11/17/1944,USA,ITALY,SANTA MARGHERITA,44.83,10.08
100907,11/17/1944,USA,ITALY,SANTA MARGHERITA,44.83,10.08
100908,11/17/1944,USA,ITALY,TOMBA DI PESARO,43.9,12.75
100909,11/17/1944,USA,ITALY,TOMBA DI PESARO,43.9,12.75
100910,11/17/1944,USA,HUNGARY,CITY TOT UNDER 6 TON,,
100911,11/17/1944,USA,HUNGARY,CITY TOT UNDER 6 TON,,
100928,11/17/1944,GREAT BRITAIN,YUGOSLAVIA,NOVI PAZAR - SJENICA - PRIJEPALJE,43.13,20.48
100929,11/17/1944,GREAT BRITAIN,GREECE,VINCENZA A/D,45.55,11.57
100987,11/18/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100988,11/18/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100989,11/18/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100990,11/18/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100991,11/18/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100992,11/18/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100993,11/18/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100994,11/18/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100995,11/18/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100996,11/18/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100997,11/18/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100998,11/18/1944,USA,AUSTRIA,VIENNA,48.2,16.37
100999,11/18/1944,USA,AUSTRIA,VIENNA,48.2,16.37
101000,11/18/1944,USA,AUSTRIA,VIENNA,48.2,16.37
101006,5/13/1944,USA,ITALY,BOLZANO,46.52,11.37
101007,5/13/1944,USA,ITALY,BOLZANO,46.52,11.37
101008,5/13/1944,USA,ITALY,BRONZOLO,46.42,11.33
101009,5/13/1944,USA,ITALY,BORGO,40.48,17.23
101010,5/13/1944,USA,ITALY,FAENZA,44.28,11.87
101011,5/13/1944,USA,ITALY,IESI,43.53,13.27
101012,5/13/1944,USA,ITALY,IESI,43.53,13.27
101013,5/13/1944,USA,ITALY,IESI,43.53,13.27
101014,5/13/1944,USA,ITALY,MODENA,44.67,10.92
101015,5/13/1944,USA,ITALY,BOLOGNA,44.5,11.35
101016,5/13/1944,USA,ITALY,CESANA,43.7,13.2
101017,5/13/1944,USA,ITALY,FIDENZA,44.87,10.05
101018,5/13/1944,USA,ITALY,IMOLA,44.35,11.72
101019,5/13/1944,USA,ITALY,MODENA,44.67,10.92
101020,5/13/1944,USA,ITALY,AVISIO,46.28,11.42
101021,5/13/1944,USA,ITALY,CASTEL MAGGIORE,44.57,11.38
101022,5/13/1944,USA,ITALY,FIDENZA,44.87,10.05
101023,5/13/1944,USA,ITALY,ITRI,41.28,13.53
101024,5/13/1944,USA,ITALY,ITRI,41.28,13.53
101025,5/13/1944,USA,ITALY,ITRI,41.28,13.53
101026,5/13/1944,USA,ITALY,ITRI,41.28,13.53
101027,5/13/1944,USA,ITALY,SAN GIOVANNI,38.22,15.22
101028,5/13/1944,USA,ITALY,SAN GIOVANNI,38.22,15.22
101029,5/13/1944,USA,ITALY,CORTONA,43.27,11.83
101030,5/13/1944,USA,ITALY,CORTONA,43.27,11.83
101031,5/13/1944,USA,ITALY,ITRI,41.28,13.53
101032,5/13/1944,USA,ITALY,ITRI,41.28,13.53
101033,5/13/1944,USA,ITALY,ITRI,41.28,13.53
101034,5/13/1944,USA,ITALY,PICO,41.45,13.58
101035,5/13/1944,USA,ITALY,PICO,41.45,13.58
101036,5/13/1944,USA,ITALY,MONTEPESCALI,42.88,11.1
101037,5/13/1944,USA,ITALY,MONTEPESCALI,42.88,11.1
101038,5/13/1944,USA,ITALY,PASTENA,41.45,13.47
101039,5/13/1944,USA,ITALY,PASTENA,41.45,13.47
101040,5/13/1944,USA,ITALY,ITRI,41.28,13.53
101041,5/13/1944,USA,ITALY,ITRI,41.28,13.53
101042,5/13/1944,USA,ITALY,ITRI,41.28,13.53
101043,5/13/1944,USA,ITALY,ITRI,41.28,13.53
101044,5/13/1944,USA,ITALY,ITRI,41.28,13.53
101045,5/13/1944,USA,ITALY,ITRI,41.28,13.53
101046,5/13/1944,USA,ITALY,BOLOGNA,44.5,11.35
101047,5/13/1944,USA,ROMANIA,PLOESTI,44.93,26.05
101048,5/13/1944,USA,ROMANIA,PLOESTI,44.93,26.05
101058,5/13/1944,GREAT BRITAIN,GREECE,FURNOVO DI TARE RR BRIDGE,44.7,10.1
101059,5/13/1944,GREAT BRITAIN,GREECE,MILAN-LAMBRATE,45.45,9.15
101060,5/13/1944,GREAT BRITAIN,GREECE,ORVIETA [ORVIETO],42.72,12.12
101101,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101102,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101103,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101104,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101105,4/21/1945,USA,ITALY,44 40 N 010 40 E,44.67,10.67
101106,4/21/1945,USA,ITALY,44 40 N 010 40 E,44.67,10.67
101107,4/21/1945,USA,ITALY,44 40 N 010 40 E,44.67,10.67
101108,4/21/1945,USA,ITALY,44 40 N 010 40 E,44.67,10.67
101109,4/21/1945,USA,ITALY,44 40 N 011 00 E,44.67,11
101110,4/21/1945,USA,ITALY,44 40 N 011 00 E,44.67,11
101111,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101112,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101113,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101114,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101115,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101116,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101117,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
101118,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
101119,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
101120,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
101121,4/21/1945,USA,ITALY,45 00 N 011 00 E,45,11
101122,4/21/1945,USA,ITALY,45 00 N 011 00 E,45,11
101123,4/21/1945,USA,ITALY,44 40 N 011 00 E,44.67,11
101124,4/21/1945,USA,ITALY,44 40 N 011 00 E,44.67,11
101125,4/21/1945,USA,ITALY,44 40 N 011 20 E,44.67,11.33
101126,4/21/1945,USA,ITALY,44 40 N 011 20 E,44.67,11.33
101127,4/21/1945,USA,ITALY,44 40 N 011 20 E,44.67,11.33
101128,4/21/1945,USA,ITALY,44 40 N 011 20 E,44.67,11.33
101129,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101130,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101131,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101132,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101133,4/21/1945,USA,ITALY,44 40 N 010 40 E,44.67,10.67
101134,4/21/1945,USA,ITALY,44 40 N 010 40 E,44.67,10.67
101135,4/21/1945,USA,ITALY,44 40 N 010 40 E,44.67,10.67
101136,4/21/1945,USA,ITALY,44 40 N 010 40 E,44.67,10.67
101137,4/21/1945,USA,ITALY,44 40 N 010 40 E,44.67,10.67
101138,4/21/1945,USA,ITALY,44 40 N 010 40 E,44.67,10.67
101139,4/21/1945,USA,ITALY,44 40 N 010 40 E,44.67,10.67
101140,4/21/1945,USA,ITALY,44 40 N 010 40 E,44.67,10.67
101141,4/21/1945,USA,ITALY,44 20 N 011 00 E,44.33,11
101142,4/21/1945,USA,ITALY,44 20 N 011 00 E,44.33,11
101143,4/21/1945,USA,ITALY,44 40 N 011 40 E,44.67,11.67
101144,4/21/1945,USA,ITALY,44 40 N 011 40 E,44.67,11.67
101145,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
101146,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
101147,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
101148,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
101149,4/21/1945,USA,ITALY,45 00 N 011 00 E,45,11
101150,4/21/1945,USA,ITALY,45 00 N 011 00 E,45,11
101151,4/21/1945,USA,ITALY,45 00 N 011 00 E,45,11
101152,4/21/1945,USA,ITALY,45 00 N 011 00 E,45,11
101153,4/21/1945,USA,ITALY,45 00 N 011 00 E,45,11
101154,4/21/1945,USA,ITALY,45 00 N 011 00 E,45,11
101155,4/21/1945,USA,ITALY,45 00 N 009 00 E,45,9
101156,4/21/1945,USA,ITALY,45 00 N 009 00 E,45,9
101157,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101158,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101159,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101160,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101161,4/21/1945,USA,ITALY,45 00 N 009 40 E,45,9.67
101162,4/21/1945,USA,ITALY,45 00 N 009 40 E,45,9.67
101163,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101164,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101165,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
101166,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
101167,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
101168,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
101169,4/21/1945,USA,ITALY,CASALMAGGIORE,44.97,10.4
101170,4/21/1945,USA,ITALY,CASALMAGGIORE,44.97,10.4
101171,4/21/1945,USA,ITALY,45 00 N 010 00 E,45,10
101172,4/21/1945,USA,ITALY,45 00 N 010 00 E,45,10
101173,4/21/1945,USA,ITALY,45 00 N 010 00 E,45,10
101174,4/21/1945,USA,ITALY,45 00 N 010 00 E,45,10
101175,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101176,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101177,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101178,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101179,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101180,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101181,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
101182,4/21/1945,USA,ITALY,45 00 N 010 40 E,45,10.67
101183,4/21/1945,USA,ITALY,45 40 N 011 00 E,45.67,11
101184,4/21/1945,USA,ITALY,45 40 N 011 00 E,45.67,11
101185,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101186,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101187,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101188,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101189,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101190,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101191,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101192,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101193,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101194,4/21/1945,USA,ITALY,44 40 N 010 20 E,44.67,10.33
101195,4/21/1945,USA,ITALY,44 40 N 011 00 E,44.67,11
101196,4/21/1945,USA,ITALY,44 40 N 011 00 E,44.67,11
101197,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101198,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101199,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101200,4/21/1945,USA,ITALY,45 00 N 010 20 E,45,10.33
101201,8/26/1941,GREAT BRITAIN,FRANCE,LE HAVRE,49.5,6
101202,8/26/1941,GREAT BRITAIN,FRANCE,LE TOUQUET,50.53,1.6
101203,8/26/1941,GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95
101204,8/26/1941,GREAT BRITAIN,FRANCE,ST OMER,50.75,2.25
101205,8/26/1941,GREAT BRITAIN,FRANCE,ST OMER,50.75,2.25
101206,8/26/1941,GREAT BRITAIN,FRANCE,ST OMER,50.75,2.25
101207,8/27/1941,GREAT BRITAIN,GERMANY,ESSEN,51.43,7
101208,8/27/1941,GREAT BRITAIN,GERMANY,ESSEN,51.43,7
101209,8/27/1941,GREAT BRITAIN,GERMANY,MANHEIM,49.48,8.47
101210,8/27/1941,GREAT BRITAIN,GERMANY,MANHEIM,49.48,8.47
101211,8/27/1941,GREAT BRITAIN,GERMANY,MANHEIM,49.48,8.47
101212,8/27/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
101213,8/27/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
101214,8/27/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
101215,8/27/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
101216,8/27/1941,GREAT BRITAIN,GERMANY,MANNHEIM,49.48,8.47
101217,8/27/1941,GREAT BRITAIN,GERMANY,MANHEIM,49.48,8.47
101218,8/27/1941,GREAT BRITAIN,GERMANY,MANHEIM,49.48,8.47
101219,8/27/1941,GREAT BRITAIN,GERMANY,MANHEIM,49.48,8.47
101220,8/27/1941,GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37
101221,8/27/1941,GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37
101222,8/27/1941,GREAT BRITAIN,FRANCE,BOULOGNE,46.79,-1.32
101223,8/27/1941,GREAT BRITAIN,GERMANY,AACHEN,50.78,6.08
101224,8/27/1941,GREAT BRITAIN,BELGIUM,BRUSSELS,50.87,4.37
101225,8/27/1941,GREAT BRITAIN,BELGIUM,BRUSSELS,50.87,4.37
101226,8/27/1941,GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37
101227,8/27/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
101228,8/27/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
101229,8/27/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
101230,8/27/1941,GREAT BRITAIN,HOLLAND OR NETHERLANDS,FLUSHING,51.4,3.53
101231,8/27/1941,GREAT BRITAIN,HOLLAND OR NETHERLANDS,FLUSHING,51.4,3.53
101232,8/27/1941,GREAT BRITAIN,HOLLAND OR NETHERLANDS,FLUSHING,51.4,3.53
101233,8/27/1941,GREAT BRITAIN,HOLLAND OR NETHERLANDS,HAAMSTEDE,51.7,3.73
101234,8/27/1941,GREAT BRITAIN,GERMANY,LUDWIGSHAFEN,49.47,8.45
101235,8/27/1941,GREAT BRITAIN,GERMANY,LUDWIGSHAFEN,49.47,8.45
101236,8/27/1941,GREAT BRITAIN,GERMANY,LUDWIGSHAFEN,49.47,8.45
101237,8/27/1941,GREAT BRITAIN,GERMANY,LUDWIGSHAFEN,49.47,8.45
101238,8/27/1941,GREAT BRITAIN,GERMANY,MAINZ,50,8.28
101239,8/27/1941,GREAT BRITAIN,GERMANY,MAINZ,50,8.28
101240,8/27/1941,GREAT BRITAIN,GERMANY,OPPENHEIM,49.87,8.35
101241,8/27/1941,GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95
101242,8/27/1941,GREAT BRITAIN,BELGIUM,,,
101243,8/27/1941,GREAT BRITAIN,BELGIUM,OSTENDE,51.22,2.95
101244,8/27/1941,GREAT BRITAIN,GERMANY,TRIER,49.77,6.65
101245,8/27/1941,GREAT BRITAIN,GERMANY,TRIER,49.77,6.65
101246,8/27/1941,GREAT BRITAIN,GERMANY,ZWEIBRUCKEN,49.25,7.37
101247,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101248,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101249,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101250,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101251,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101252,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101253,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101254,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101255,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101256,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101257,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101258,8/28/1941,USA,HOLLAND OR NETHERLANDS,HAGUE,52.08,4.3
101259,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101260,8/28/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
101261,8/28/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
101262,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101263,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101264,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101265,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101266,8/28/1941,GREAT BRITAIN,GERMANY,RUHR,51.28,8.5
101267,8/28/1941,GREAT BRITAIN,GERMANY,RUHR,51.28,8.5
101268,8/28/1941,GREAT BRITAIN,GERMANY,RUHR,51.28,8.5
101269,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101270,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101271,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101272,8/28/1941,GREAT BRITAIN,FRANCE,EVREUX,49.02,1.17
101273,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101274,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101275,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101276,8/28/1941,GREAT BRITAIN,GERMANY,DUISBURG,51.43,6.75
101277,8/28/1941,GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37
101278,8/28/1941,GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37
101279,8/28/1941,GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37
101280,8/28/1941,GREAT BRITAIN,GERMANY,WESEL,51.65,6.62
101281,8/28/1941,GREAT BRITAIN,GERMANY,AACHEN,50.78,6.08
101282,8/28/1941,GREAT BRITAIN,GERMANY,AACHEN,50.78,6.08
101283,8/28/1941,GREAT BRITAIN,HOLLAND OR NETHERLANDS,AMSTERDAM,52.38,4.92
101284,8/28/1941,GREAT BRITAIN,HOLLAND OR NETHERLANDS,ARNHEM,51.98,5.92
101285,8/28/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
101286,8/28/1941,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
101287,8/28/1941,GREAT BRITAIN,HOLLAND OR NETHERLANDS,DEMOK DEN HOORN,53.37,6.43
101288,8/28/1941,GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37
101289,8/28/1941,GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37
101290,8/28/1941,GREAT BRITAIN,FRANCE,DUNKERQUE,51.03,2.37
101291,8/28/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
101292,8/28/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
101293,8/28/1941,GREAT BRITAIN,GERMANY,DUSSELDORF,51.22,6.78
101294,8/28/1941,GREAT BRITAIN,GERMANY,ESSEN,51.43,7
